2019-01-01*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*5,7*0,0*1,5*04:58*9,9*13:30*13*4,7*8,9*10:44*2,1*1020,2*Varias*1016,8*01
2019-09-01*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,1*11,2*13,8*08:35*18,4*15:42*05*3,6*11,4*08:24*0,0*1009,7*Varias*1003,3*04
2019-09-02*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,0*0,0*14,6*23:53*21,4*14:33*99*5,3*11,4*Varias*10,5*1010,0*Varias*1008,2*15
2019-09-03*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,4*0,0*11,7*06:07*23,2*14:47*99*4,4*11,7*Varias*12,6*1009,7*00*1007,0*23
2019-09-04*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,1*5,0*12,9*02:25*21,3*13:25*21*1,7*9,2*05:08*9,4*1012,5*Varias*1006,7*02
2019-09-05*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,6*0,7*13,7*05:50*19,6*12:38*08*3,9*9,2*18:21*2,0*1013,9*Varias*1012,0*05
2019-09-06*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,0*0,0*11,6*02:49*20,4*13:37*08*4,4*11,7*15:47*7,2*1012,3*Varias*1010,5*16
2019-09-07*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,7*0,0*9,6*04:37*19,8*13:38*99*3,6*6,7*Varias*12,3*1011,9*00*1008,1*24
2019-09-08*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,4*0,1*12,1*04:18*20,7*13:29*08*4,2*9,7*15:51*6,2*1008,1*00*1004,8*24
2019-09-09*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,6*5,8*13,8*22:47*19,3*13:05*28*5,6*16,4*18:02*6,7*1005,1*Varias*1001,6*16
2019-09-10*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,6*1,3*12,7*01:44*18,4*12:44*29*2,2*12,5*00:05*0,2*1011,5*Varias*1004,2*03
2019-09-11*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,4*0,4*12,3*23:57*20,5*13:12*99*3,1*8,9*Varias*6,1*1015,1*Varias*1011,5*00
2019-09-12*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,8*0,0*11,8*Varias*21,9*11:45*06*5,0*12,5*13:11*12,1*1015,7*Varias*1013,7*04
2019-09-13*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,5*0,0*14,1*06:03*22,9*11:59*08*4,7*11,7*12:35*6,6*1014,7*00*1011,2*19
2019-09-14*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,6*0,0*15,4*02:07*21,9*10:07*19*1,1*7,2*05:39*7,9*1011,5*00*1007,4*16
2019-09-15*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*19,2*0,0*16,7*00:37*21,6*13:25*22*1,7*7,8*07:05*5,6*1007,8*00*1004,8*15
2019-09-16*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*19,4*0,0*16,8*06:04*21,9*Varias*12*1,9*5,0*21:50*5,2*1005,7*Varias*1003,9*16
2019-09-17*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*20,6*0,2*17,4*06:10*23,8*10:29*99*1,1*6,1*Varias*5,2*1004,0*00*1001,7*16
2019-09-18*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*19,6*Ip*16,3*01:47*22,8*12:45*09*3,6*10,3*15:21*3,9*1004,8*Varias*1000,9*03
2019-09-19*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,6*0,0*14,7*06:14*22,6*12:23*08*3,9*9,7*Varias*11,2*1004,5*00*1000,4*24
2019-09-20*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,4*Ip*10,5*10:56*20,3*10:57*28*3,6*10,3*Varias*5,3*1000,4*00*994,2*23
2019-09-21*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*20,8*4,0*14,9*19:44*26,7*11:51*25*3,3*14,4*22:59*1,8*994,7*00*987,6*17
2019-09-22*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,2*Ip*13,2*21:23*23,2*12:27*99*4,2*12,5*Varias*8,0*1002,5*Varias*992,1*00
2019-09-23*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,8*2,6*13,3*05:50*20,3*11:05*22*3,3*8,9*05:05*0,0*1002,8*Varias*996,6*24
2019-09-24*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,6*0,1*15,3*21:49*22,0*05:57*28*7,8*14,4*06:36*4,6*1003,2*Varias*996,2*00
2019-09-25*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,6*0,0*14,8*20:51*20,4*09:09*23*4,2*10,3*07:31*5,1*1003,8*Varias*1002,1*15
2019-09-26*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,0*0,0*12,1*04:13*21,9*15:10*22*1,9*8,9*23:59*11,2*1004,6*Varias*1002,7*16
2019-09-27*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,0*0,1*15,9*23:49*20,0*09:38*29*4,2*10,8*13:15*2,4*1007,4*Varias*1002,5*03
2019-09-28*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,8*0,0*12,2*06:35*19,5*13:47*21*1,4*6,1*07:33*11,0*1007,3*00*1000,9*24
2019-09-29*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*19,8*0,0*12,8*01:37*26,8*12:34*26*3,6*11,7*12:45*3,0*1003,7*Varias*998,5*06
2019-09-30*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*20,1*0,0*14,7*02:31*25,5*11:27*20*3,3*8,3*05:06*8,5*1002,9*00*998,6*24
2019-10-01*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,9*0,3*16,1*02:21*21,7*09:18*29*7,8*16,9*18:18*7,4*1003,1*Varias*997,3*04
2019-10-02*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,8*0,0*13,5*06:43*20,1*12:19*31*3,3*13,3*04:00*1,9*1007,5*Varias*1003,0*00
2019-10-03*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,6*1,9*12,5*Varias*22,8*Varias*29*2,2*8,9*23:54*7,4*1005,4*00*1002,9*15
2019-10-04*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,7*1,0*15,0*09:19*18,4*11:37*29*2,8*9,2*02:15*0,0*1005,6*Varias*1003,5*02
2019-10-05*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,4*0,0*14,3*Varias*18,6*14:35*22*2,2*7,2*07:33*0,4*1005,8*Varias*1002,0*05
2019-10-06*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,6*0,0*13,0*23:58*20,3*12:49*99*2,2*7,2*Varias*1,0*1008,6*Varias*1005,0*03
2019-10-07*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,8*0,0*12,5*06:30*23,0*16:52*24*1,9*8,9*05:04*9,6*1006,7*00*1004,2*24
2019-10-08*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,6*3,6*13,6*19:06*21,6*09:59*32*5,0*11,7*12:56*1,2*1006,5*Varias*1002,2*07
2019-10-09*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,5*0,0*11,9*23:48*19,1*Varias*29*4,7*10,3*12:51*7,1*1008,7*Varias*1005,7*00
2019-10-10*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,0*0,0*10,5*05:36*19,4*13:14*99*3,3*7,2*Varias*10,0*1008,5*Varias*1003,1*24
2019-10-11*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,0*0,0*11,1*06:36*18,9*14:40*23*2,8*8,3*05:37*8,3*1003,1*00*998,5*24
2019-10-12*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,9*0,0*14,1*07:03*21,7*12:01*13*3,1*7,8*Varias*7,8*998,5*00*992,2*24
2019-10-13*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,4*16,0*13,6*23:56*19,3*09:06*30*2,5*12,8*09:58*0,1*996,4*Varias*990,3*03
2019-10-14*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,3*1,0*10,9*20:39*15,7*15:50*99*4,7*14,4*13:27*0,6*1000,1*Varias*989,8*07
2019-10-15*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,0*7,6*11,5*00:02*20,4*11:29*22*5,3*13,3*16:52*4,6*1001,6*Varias*997,3*24
2019-10-16*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,1*14,4*13,4*06:37*22,8*11:43*24*2,8*14,4*11:40*1,4*997,4*00*994,7*14
2019-10-17*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,2*0,7*13,0*09:14*19,5*11:55*30*3,1*12,8*08:49*6,4*999,9*Varias*996,4*00
2019-10-18*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127**10,8******2,5***0,0*1000,5*Varias*993,8*24
2019-10-19*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,8*66,5*9,9*23:56*13,7*00:32*29*2,5*8,3*Varias*0,0*994,0*00*989,6*16
2019-10-20*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,6*17,4*9,5*06:40*15,6*12:36*27*2,8*9,2*09:47*0,7*1001,9*Varias*991,5*00
2019-10-21*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,6*0,9*8,2*23:55*15,1*13:42*28*1,4*10,8*06:26*4,7*1005,5*Varias*1001,9*00
2019-10-22*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,3*13,3*6,4*06:30*16,2*11:16*06*2,5*10,3*23:16*6,6*1005,3*Varias*998,7*24
2019-10-23*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,2*7,1*11,9*08:31*14,4*00:00*29*5,8*16,1*17:09*0,0*998,7*00*994,6*11
2019-10-24*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,2*1,1*11,7*02:13*18,8*15:49*29*3,6*18,1*10:17*1,2*1005,4*24*996,8*07
2019-10-25*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,5*0,0*11,9*21:51*19,1*11:48*20*3,9*7,8*23:54*6,0*1006,2*Varias*1001,5*24
2019-10-26*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,4*0,0*12,0*01:39*22,7*14:08*99*2,2*9,2*Varias*9,3*1002,4*Varias*999,3*04
2019-10-27*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*19,2*Ip*15,5*Varias*22,8*12:14*99*3,9*8,3*Varias*3,8*1002,5*Varias*1000,4*Varias
2019-10-28*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,4*0,0*14,2*07:01*22,5*13:13*99*1,9*8,3*Varias*5,8*1000,4*00*998,3*16
2019-10-29*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,3*0,0*14,3*07:43*22,3*11:07*23*3,3*8,9*08:17*8,4*1003,4*Varias*998,5*02
2019-10-30*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*18,0*0,9*14,8*Varias*21,3*14:17*22*2,8*8,3*08:07*0,2*1006,2*Varias*1001,4*14
2019-10-31*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*17,8*5,2*14,3*07:02*21,4*12:10*24*2,2*8,3*21:41*2,7*1008,0*Varias*1002,9*24
2019-11-01*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*20,1*3,9*16,0*Varias*24,2*13:58*27*3,9*15,3*14:36*2,5*1003,0*00*994,2*Varias
2019-11-02*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,5*12,0*15,1*05:03*17,9*23:54*23*7,8*25,8*23:08*0,5*994,2*00*977,2*24
2019-11-03*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,7*7,0*10,3*06:13*19,1*21:09*28*9,2*36,1*00:39*2,1*991,4*Varias*977,3*00
2019-11-04*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,8*5,4*10,9*18:49*18,8*00:00*24*8,6*23,3*02:06*0,8*989,4*Varias*985,2*02
2019-11-05*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,8*24,6*10,5*01:23*15,0*11:57*99*10,0*21,1*Varias*0,9*1001,8*Varias*989,0*03
2019-11-06*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,2*19,5*10,0*06:28*16,5*13:25*99*4,7*18,9*Varias*0,4*1001,9*00*993,7*18
2019-11-07*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,8*29,1*6,3*16:02*11,4*00:14*28*6,9*20,6*11:26*1,5*997,2*Varias*994,4*20
2019-11-08*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*9,4*9,5*5,6*01:31*13,3*10:28*28*7,2*21,7*12:06*0,9*1006,1*Varias*994,7*02
2019-11-09*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,7*8,9*9,0*06:29*16,4*10:31*27*8,6*21,1*11:36*0,5*1005,4*00*999,9*08
2019-11-10*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,0*11,2*8,0*19:42*11,9*07:21*28*5,8*18,1*08:04*0,0*1004,8*00*1002,5*23
2019-11-11*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,1*2,1*8,5*21:34*13,7*Varias*99*3,9*15,0*Varias*0,1*1006,0*Varias*999,5*05
2019-11-12*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,8*44,3*8,8*00:45*12,8*11:19*25*3,3*9,7*00:02*1,1*1004,8*00*989,1*22
2019-11-13*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,6*34,9*7,6*23:23*13,5*18:29*29**22,2*20:49*1,2*999,6*Varias*990,4*00
2019-11-14*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*7,8*10,4*5,8*07:07*9,7*19:22*26*6,1*22,8*01:37*0,6*991,1*01*981,9*12
2019-11-15*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,4*20,3*6,4*19:18*10,4*13:56*99*4,4*16,1*Varias*0,2*996,4*Varias*988,9*02
2019-11-16*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,5*3,2*5,3*Varias*11,7*13:27*99*5,6*15,0*Varias*2,3*999,9*Varias*996,3*00
2019-11-17*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,2*17,9*8,5*Varias*12,0*13:28*99*6,4*20,0*Varias*0,7*999,7*Varias*994,1*05
2019-11-18*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*9,4*4,1*6,6*23:54*12,2*Varias*99*3,1*7,8*Varias*1,8*1004,3*Varias*999,7*00
2019-11-19*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,6*0,9*3,9*07:17*13,2*13:24*21*2,5*9,2*02:35*5,4*1002,9*00*994,6*24
2019-11-20*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,2*0,8*7,2*07:54*13,1*15:46*19*2,8*9,2*12:51*2,4*994,6*00*987,3*17
2019-11-21*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,3*2,7*7,6*06:52*15,0*14:03*23*5,0*12,8*12:44*8,1*988,9*Varias*984,8*24
2019-11-22*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,7*21,4*7,1*01:18*16,3*14:03*27*4,2*26,7*23:56*3,5*984,8*00*965,9*18
2019-11-23*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,4*17,9*9,1*08:33*11,7*08:21*28*9,7*30,3*01:09*1,5*995,8*Varias*971,3*00
2019-11-24*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,7*2,3*9,5*06:05*15,9*23:48*27*3,9*12,8*01:45*0,2*996,6*Varias*989,3*17
2019-11-25*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,1*0,0*10,4*18:30*15,8*00:54*29*5,8*12,8*06:38*1,1*996,2*Varias*990,2*00
2019-11-26*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*15,4*1,7*11,1*00:18*19,7*15:54*29*6,1*29,2*17:23*2,6*991,7*00*981,6*15
2019-11-27*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,2*0,5*11,0*20:00*15,5*11:16*99*4,7*16,1*Varias*0,0*993,2*Varias*986,6*00
2019-11-28*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,2*6,7*12,1*Varias*14,4*02:18*29*3,3*14,4*Varias*0,0*999,7*Varias*992,8*17
2019-11-29*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,9*6,8*9,6*Varias*16,2*11:44*20*2,8*9,7*22:17*7,7*1005,0*Varias*998,6*24
2019-11-30*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,4*3,1*8,8*23:58*16,0*13:33*28*5,8*17,5*05:54*3,2*999,6*Varias*994,5*24
2019-12-01*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*9,4*42,3*8,0*04:10*10,8*13:55*05*3,9*12,8*15:35*0,0*1005,0*Varias*993,3*03
2019-12-02*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,3*0,0*6,3*23:58*10,3*Varias*08*5,8*13,9*09:49*0,0*1010,5*Varias*1005,0*00
2019-12-03*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*6,6*0,0*3,0*23:58*10,3*12:19*10*3,9*10,3*12:17*7,4*1009,7*00*1000,0*24
2019-12-04*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*6,8*0,9*1,6*07:00*11,9*14:29*22*2,5*7,2*Varias*7,5*1005,4*Varias*998,1*05
2019-12-05*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*9,2*0,3*6,7*03:29*11,7*11:08*17*3,1*8,3*08:06*0,7*1009,2*Varias*1005,1*01
2019-12-06*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,0*0,0*7,0*05:57*12,9*15:34*23*2,8*8,9*08:21*1,5*1008,7*Varias*1006,4*14
2019-12-07*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*12,4*0,5*8,8*Varias*16,0*14:30*20*2,2*9,2*11:05*1,9*1008,5*Varias*1006,1*15
2019-12-08*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,8*5,5*8,8*23:44*14,7*05:40*31*5,6*13,3*11:59*0,0*1012,2*Varias*1004,5*06
2019-12-09*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,2*Ip*7,0*22:56*13,4*11:48*29*4,7*15,3*04:13*0,5*1017,6*Varias*1011,9*00
2019-12-10*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,6*15,2*5,0*05:04*16,1*22:11*23*3,3*12,5*21:51*1,0*1016,7*00*1003,9*24
2019-12-11*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,7*1,6*8,1*Varias*15,3*00:06*25*8,3*20,0*15:17*6,2*1010,0*Varias*1003,9*00
2019-12-12*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,9*19,7*9,7*09:39*14,1*Varias*28*10,0*23,6*16:35*0,0*1005,8*00*991,9*14
2019-12-13*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,6*0,1*13,2*05:52*16,1*10:56*26*8,3*23,6*03:41*0,1*998,4*Varias*992,3*02
2019-12-14*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*16,0*3,7*13,7*08:21*18,3*11:37*22*6,9*18,6*17:25*4,3*998,0*Varias*991,8*22
2019-12-15*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,6*29,5*9,6*Varias*17,5*01:04*25*1,7*15,3*00:09*0,0*994,4*Varias*988,7*24
2019-12-16*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*7,6*67,0*5,5*23:39*9,6*00:00*28*2,8*10,8*16:09*0,0*988,7*00*980,4*15
2019-12-17*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*7,4*Ip*4,3*23:46*10,6*14:39*99*3,9*9,2*Varias*2,0*995,5*Varias*984,8*00
2019-12-18*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,2*10,4*4,1*01:40*16,2*14:34*20*3,9*10,8*Varias*0,5*995,1*00*986,3*19
2019-12-19*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*11,2*10,1*8,4*23:59*13,9*13:07*29*2,8*19,7*22:41*0,5*987,2*00*971,5*21
2019-12-20*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,2*3,6*8,2*00:14*12,1*13:08*26*4,2*20,6*21:42*1,0*983,0*Varias*974,9*01
2019-12-21*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,4*8,9*8,3*00:25*18,6*10:35*27*10,3*30,0*22:47*1,7*987,6*Varias*974,6*09
2019-12-22*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*13,6*3,8*10,6*14:47*16,7*10:47*99*9,7*28,9*Varias*2,1*1006,5*Varias*987,5*00
2019-12-23*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,0*0,0*9,5*05:11*18,5*19:12*25*3,1*16,4*19:09*1,2*1007,8*Varias*1005,8*15
2019-12-24*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,8*0,0*10,5*20:18*19,2*10:43*27*2,8*9,7*04:05*7,2*1010,9*Varias*1007,1*01
2019-12-25*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*14,4*0,0*10,7*Varias*18,1*22:12*29*3,9*18,1*Varias*3,2*1009,0*00*1002,8*18
2019-12-26*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,3*0,0*5,9*19:03*14,7*12:51*99*3,1*13,9*Varias*8,0*1015,9*Varias*1007,4*00
2019-12-27*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*7,8*0,0*3,1*Varias*12,5*14:18*22*4,2*9,7*06:34*8,3*1015,7*Varias*1012,6*14
2019-12-28*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*8,2*0,0*2,2*03:50*14,2*14:14*99*2,5*9,2*Varias*7,7*1014,9*00*1012,6*04
2019-12-29*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,9*0,0*5,1*02:21*16,7*13:46*20*3,3*10,8*06:31*8,4*1014,2*Varias*1012,4*14
2019-12-30*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*10,7*0,0*5,8*05:39*15,6*12:33*22*3,3*9,7*10:48*8,4*1016,9*Varias*1013,3*02
2019-12-31*1212E*ASTURIAS AEROPUERTO*ASTURIAS*127*9,4*0,0*4,8*02:18*14,0*13:02*99*2,8*8,9*Varias*2,9*1018,0*Varias*1015,9*05
